measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,90,Norway,1,Male,20,75-79 years,627,Rheumatoid arthritis,2,Percent,2019,0.0010879409394893306,0.0017595900229683025,0.0008613615862694558
1,Deaths,90,Norway,2,Female,20,75-79 years,627,Rheumatoid arthritis,2,Percent,2019,0.003349055323644733,0.00567961740668942,0.002162096377573128
1,Deaths,90,Norway,3,Both,20,75-79 years,627,Rheumatoid arthritis,2,Percent,2019,0.002096544895833652,0.0033901575736090834,0.0015475896099608661
1,Deaths,90,Norway,1,Male,20,75-79 years,627,Rheumatoid arthritis,3,Rate,2019,3.8338884945806853,6.2571437570720985,3.0170636083987272
1,Deaths,90,Norway,2,Female,20,75-79 years,627,Rheumatoid arthritis,3,Rate,2019,8.360145636587813,14.214617176767835,5.364395807102093
1,Deaths,90,Norway,3,Both,20,75-79 years,627,Rheumatoid arthritis,3,Rate,2019,6.2415513857711105,9.96974094274573,4.625410148004818
1,Deaths,90,Norway,1,Male,30,80-84 years,627,Rheumatoid arthritis,1,Number,2019,2.491818982312886,3.666147719101505,1.7600080922520245
1,Deaths,90,Norway,2,Female,30,80-84 years,627,Rheumatoid arthritis,1,Number,2019,8.27186096951802,13.737891904354111,4.7702559794719175
1,Deaths,90,Norway,3,Both,30,80-84 years,627,Rheumatoid arthritis,1,Number,2019,10.76367995183091,16.336521554008122,7.176045415829875
1,Deaths,90,Norway,1,Male,30,80-84 years,627,Rheumatoid arthritis,2,Percent,2019,0.0007817523121902839,0.0011424239215167993,0.0005536984000847888
1,Deaths,90,Norway,2,Female,30,80-84 years,627,Rheumatoid arthritis,2,Percent,2019,0.0028964934537193798,0.0047947142129432865,0.0016729176879640764
1,Deaths,90,Norway,3,Both,30,80-84 years,627,Rheumatoid arthritis,2,Percent,2019,0.00178118772055288,0.0027165725518586772,0.0011866231485807143
1,Deaths,90,Norway,1,Male,30,80-84 years,627,Rheumatoid arthritis,3,Rate,2019,5.309344101944679,7.811498310042719,3.7500671799601175
1,Deaths,90,Norway,2,Female,30,80-84 years,627,Rheumatoid arthritis,3,Rate,2019,13.331135792652134,22.140326482348055,7.687862557457409
1,Deaths,90,Norway,3,Both,30,80-84 years,627,Rheumatoid arthritis,3,Rate,2019,9.876576490028645,14.99012470003044,6.584621780147541
1,Deaths,90,Norway,1,Male,31,85-89 years,627,Rheumatoid arthritis,1,Number,2019,1.8266300570543526,3.096432404116826,1.3857863386209857
1,Deaths,90,Norway,2,Female,31,85-89 years,627,Rheumatoid arthritis,1,Number,2019,8.051744521684554,11.629666498229005,4.227570845030286
1,Deaths,90,Norway,3,Both,31,85-89 years,627,Rheumatoid arthritis,1,Number,2019,9.878374578738896,14.198638979116877,6.160809133406013
1,Deaths,90,Norway,1,Male,31,85-89 years,627,Rheumatoid arthritis,2,Percent,2019,0.0005655016127275439,0.0009532937617374768,0.0004290352265164637
1,Deaths,90,Norway,2,Female,31,85-89 years,627,Rheumatoid arthritis,2,Percent,2019,0.0020416884829333685,0.0029600930601005712,0.0010804033344186908
1,Deaths,90,Norway,3,Both,31,85-89 years,627,Rheumatoid arthritis,2,Percent,2019,0.001377056256048188,0.00198468112494331,0.0008564538421308866
1,Deaths,90,Norway,1,Male,31,85-89 years,627,Rheumatoid arthritis,3,Rate,2019,6.605493601425971,11.197376476781125,5.011306343806697
1,Deaths,90,Norway,2,Female,31,85-89 years,627,Rheumatoid arthritis,3,Rate,2019,18.031752549472458,26.044451356372896,9.467577014850647
1,Deaths,90,Norway,3,Both,31,85-89 years,627,Rheumatoid arthritis,3,Rate,2019,13.66183737630368,19.636782868614954,8.520427304730182
1,Deaths,90,Norway,1,Male,32,90-94 years,627,Rheumatoid arthritis,1,Number,2019,1.000721101829773,1.825329121051715,0.7138575827217187
1,Deaths,90,Norway,2,Female,32,90-94 years,627,Rheumatoid arthritis,1,Number,2019,5.219853201702047,7.622060577764763,2.4834295881537347
1,Deaths,90,Norway,3,Both,32,90-94 years,627,Rheumatoid arthritis,1,Number,2019,6.220574303531812,9.029924445027211,3.557766158336698
1,Deaths,90,Norway,1,Male,32,90-94 years,627,Rheumatoid arthritis,2,Percent,2019,0.0004293803019744738,0.0007851656889975967,0.00030690649775178187
1,Deaths,90,Norway,2,Female,32,90-94 years,627,Rheumatoid arthritis,2,Percent,2019,0.0013255577087753186,0.0019372076107873847,0.0006395214434155092
1,Deaths,90,Norway,3,Both,32,90-94 years,627,Rheumatoid arthritis,2,Percent,2019,0.0009923822186601833,0.0014414362824978523,0.0005694899308358823
1,Deaths,90,Norway,1,Male,32,90-94 years,627,Rheumatoid arthritis,3,Rate,2019,8.418160010876912,15.35484021015523,6.005037113079131
1,Deaths,90,Norway,2,Female,32,90-94 years,627,Rheumatoid arthritis,3,Rate,2019,20.635226904984272,30.131680610179995,9.817542960287481
1,Deaths,90,Norway,3,Both,32,90-94 years,627,Rheumatoid arthritis,3,Rate,2019,16.72940201521098,24.28477321170674,9.568135904290115
1,Deaths,90,Norway,1,Male,6,5-9 years,639,Other musculoskeletal disorders,1,Number,2019,0.030749602306969142,0.06366013580972048,0.022913968933136877
1,Deaths,90,Norway,2,Female,6,5-9 years,639,Other musculoskeletal disorders,1,Number,2019,0.024121036258826233,0.044565214313857446,0.015033787391605732
1,Deaths,90,Norway,3,Both,6,5-9 years,639,Other musculoskeletal disorders,1,Number,2019,0.05487063856579539,0.09570443059551251,0.04305189044473835
1,Deaths,90,Norway,1,Male,6,5-9 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0025830353995542755,0.005344024745488791,0.0019318076015283992
1,Deaths,90,Norway,2,Female,6,5-9 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0023967486892308427,0.004352003871674436,0.001492475653160516
1,Deaths,90,Norway,3,Both,6,5-9 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0024975882592863877,0.004295979507174047,0.0019789780703832376
1,Deaths,90,Norway,1,Male,6,5-9 years,639,Other musculoskeletal disorders,3,Rate,2019,0.018650594395293128,0.0386118610668106,0.013898037974345629
1,Deaths,90,Norway,2,Female,6,5-9 years,639,Other musculoskeletal disorders,3,Rate,2019,0.015418622976822945,0.02848692858853641,0.009609881483431866
1,Deaths,90,Norway,3,Both,6,5-9 years,639,Other musculoskeletal disorders,3,Rate,2019,0.01707701112084586,0.029785431121492137,0.013398743501347435
1,Deaths,90,Norway,1,Male,7,10-14 years,639,Other musculoskeletal disorders,1,Number,2019,0.04659178747589327,0.09222035766607302,0.035044698106295735
1,Deaths,90,Norway,2,Female,7,10-14 years,639,Other musculoskeletal disorders,1,Number,2019,0.04810742333502342,0.14295389290604635,0.02588488776726138
1,Deaths,90,Norway,3,Both,7,10-14 years,639,Other musculoskeletal disorders,1,Number,2019,0.09469921081091669,0.21052871966125095,0.06298465847749181
1,Deaths,90,Norway,1,Male,7,10-14 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003215894687093812,0.006424924329010696,0.0024453277527522917
1,Deaths,90,Norway,2,Female,7,10-14 years,639,Other musculoskeletal disorders,2,Percent,2019,0.004199201969471231,0.012560625876231041,0.0022706242313052746
1,Deaths,90,Norway,3,Both,7,10-14 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003649743555294484,0.008129936091715912,0.0024418415813500655
1,Deaths,90,Norway,1,Male,7,10-14 years,639,Other musculoskeletal disorders,3,Rate,2019,0.028424922019796815,0.05626220021397971,0.021380223100351876
1,Deaths,90,Norway,2,Female,7,10-14 years,639,Other musculoskeletal disorders,3,Rate,2019,0.03084544167069872,0.09165895114616449,0.01659683143321389
1,Deaths,90,Norway,3,Both,7,10-14 years,639,Other musculoskeletal disorders,3,Rate,2019,0.029605106739855846,0.06581602068280422,0.019690423196056447
1,Deaths,90,Norway,1,Male,8,15-19 years,639,Other musculoskeletal disorders,1,Number,2019,0.12620791447549756,0.2377563402148653,0.0978709836753917
1,Deaths,90,Norway,2,Female,8,15-19 years,639,Other musculoskeletal disorders,1,Number,2019,0.15767155794370424,0.34754099813923855,0.11610061503532908
1,Deaths,90,Norway,3,Both,8,15-19 years,639,Other musculoskeletal disorders,1,Number,2019,0.28387947241920186,0.5183953325224302,0.22447013971002155
1,Deaths,90,Norway,1,Male,8,15-19 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0023457585126843727,0.004339833865652975,0.0018125124509390227
1,Deaths,90,Norway,2,Female,8,15-19 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0062880497299873175,0.01383245758639833,0.004639211990142508
1,Deaths,90,Norway,3,Both,8,15-19 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003598980983513583,0.006573764712040887,0.0028542247827262404
1,Deaths,90,Norway,1,Male,8,15-19 years,639,Other musculoskeletal disorders,3,Rate,2019,0.07654058783880215,0.14419071987740534,0.05935525243411441
1,Deaths,90,Norway,2,Female,8,15-19 years,639,Other musculoskeletal disorders,3,Rate,2019,0.10160852356285172,0.22396637769696043,0.07481889715766495
1,Deaths,90,Norway,3,Both,8,15-19 years,639,Other musculoskeletal disorders,3,Rate,2019,0.08869412374957204,0.1619652854153851,0.07013251849406248
1,Deaths,90,Norway,1,Male,9,20-24 years,639,Other musculoskeletal disorders,1,Number,2019,0.16627342160595682,0.24766398706881634,0.1274803795574083
1,Deaths,90,Norway,2,Female,9,20-24 years,639,Other musculoskeletal disorders,1,Number,2019,0.26204759270674843,0.49555231177735026,0.17634397191536577
1,Deaths,90,Norway,3,Both,9,20-24 years,639,Other musculoskeletal disorders,1,Number,2019,0.4283210143127052,0.6967847689850202,0.346410258992739
1,Deaths,90,Norway,1,Male,9,20-24 years,639,Other musculoskeletal disorders,2,Percent,2019,0.001727187116897017,0.002569209771845813,0.001312699273024191
1,Deaths,90,Norway,2,Female,9,20-24 years,639,Other musculoskeletal disorders,2,Percent,2019,0.008427345959243552,0.015945267469257944,0.0057262496371691726
1,Deaths,90,Norway,3,Both,9,20-24 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003363218338079684,0.005450616948500353,0.002722138871872972
1,Deaths,90,Norway,1,Male,9,20-24 years,639,Other musculoskeletal disorders,3,Rate,2019,0.09404340753546807,0.1400775003173279,0.07210225886795615
1,Deaths,90,Norway,2,Female,9,20-24 years,639,Other musculoskeletal disorders,3,Rate,2019,0.1587013425048367,0.3001165412286401,0.10679748970990265
1,Deaths,90,Norway,3,Both,9,20-24 years,639,Other musculoskeletal disorders,3,Rate,2019,0.12526755817084653,0.20378296573062077,0.10131178676577877
1,Deaths,90,Norway,1,Male,10,25-29 years,639,Other musculoskeletal disorders,1,Number,2019,0.10794768958268827,0.23906980324201055,0.07881363167800375
1,Deaths,90,Norway,2,Female,10,25-29 years,639,Other musculoskeletal disorders,1,Number,2019,0.32307842224872213,0.5786391088490974,0.21481820717326675
1,Deaths,90,Norway,3,Both,10,25-29 years,639,Other musculoskeletal disorders,1,Number,2019,0.4310261118314107,0.7401327079601766,0.3418905579526377
1,Deaths,90,Norway,1,Male,10,25-29 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0009845728834915548,0.002156255949581383,0.000716863883380956
1,Deaths,90,Norway,2,Female,10,25-29 years,639,Other musculoskeletal disorders,2,Percent,2019,0.008291988604226835,0.014695154477977729,0.005588716720051681
1,Deaths,90,Norway,3,Both,10,25-29 years,639,Other musculoskeletal disorders,2,Percent,2019,0.002900745912189351,0.004981541842066045,0.00230809062525826
1,Deaths,90,Norway,1,Male,10,25-29 years,639,Other musculoskeletal disorders,3,Rate,2019,0.056382381000013214,0.12486904336812148,0.04116531096165818
1,Deaths,90,Norway,2,Female,10,25-29 years,639,Other musculoskeletal disorders,3,Rate,2019,0.1773375931140061,0.3176147330753477,0.11791361228031916
1,Deaths,90,Norway,3,Both,10,25-29 years,639,Other musculoskeletal disorders,3,Rate,2019,0.11535893361362494,0.1980875811910115,0.0915028790492627
1,Deaths,90,Norway,1,Male,11,30-34 years,639,Other musculoskeletal disorders,1,Number,2019,0.22471501630156512,0.3912322907172536,0.1782794437921173
1,Deaths,90,Norway,2,Female,11,30-34 years,639,Other musculoskeletal disorders,1,Number,2019,0.4808442975909969,0.8011394191543392,0.2959770345527366
1,Deaths,90,Norway,3,Both,11,30-34 years,639,Other musculoskeletal disorders,1,Number,2019,0.7055593138925611,1.1180977758860362,0.5430898924055344
1,Deaths,90,Norway,1,Male,11,30-34 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0018168818065266014,0.0031229044780598566,0.0014455738123143895
1,Deaths,90,Norway,2,Female,11,30-34 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0090481264329639,0.015054638717286609,0.005648049178021845
1,Deaths,90,Norway,3,Both,11,30-34 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003990441711265853,0.006330389030516985,0.003067247070236426
1,Deaths,90,Norway,1,Male,11,30-34 years,639,Other musculoskeletal disorders,3,Rate,2019,0.11900108135778158,0.20718270823057053,0.09441045349036604
1,Deaths,90,Norway,2,Female,11,30-34 years,639,Other musculoskeletal disorders,3,Rate,2019,0.26715546967184434,0.4451103587358289,0.16444384195499842
1,Deaths,90,Norway,3,Both,11,30-34 years,639,Other musculoskeletal disorders,3,Rate,2019,0.19130121997875518,0.3031544823673063,0.14725021260385462
1,Deaths,90,Norway,1,Male,12,35-39 years,639,Other musculoskeletal disorders,1,Number,2019,0.3118150255362965,0.550694222258283,0.24266347204128141
1,Deaths,90,Norway,2,Female,12,35-39 years,639,Other musculoskeletal disorders,1,Number,2019,0.6163714182360208,1.049723885281426,0.42282429490662954
1,Deaths,90,Norway,3,Both,12,35-39 years,639,Other musculoskeletal disorders,1,Number,2019,0.928186443772317,1.5327402284963778,0.743237228733412
1,Deaths,90,Norway,1,Male,12,35-39 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0019896746257714436,0.0035188434868986336,0.0015611830055469807
1,Deaths,90,Norway,2,Female,12,35-39 years,639,Other musculoskeletal disorders,2,Percent,2019,0.007900317714854709,0.013981936399985361,0.005427597187221876
1,Deaths,90,Norway,3,Both,12,35-39 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003954478100038916,0.00656347134275284,0.003197084656090051
1,Deaths,90,Norway,1,Male,12,35-39 years,639,Other musculoskeletal disorders,3,Rate,2019,0.16965129711902485,0.299619907544177,0.13202754653789928
1,Deaths,90,Norway,2,Female,12,35-39 years,639,Other musculoskeletal disorders,3,Rate,2019,0.3591651737978826,0.6116835572549576,0.24638352278034306
1,Deaths,90,Norway,3,Both,12,35-39 years,639,Other musculoskeletal disorders,3,Rate,2019,0.2611594576119322,0.4312599148800906,0.20912116615724566
1,Deaths,90,Norway,1,Male,13,40-44 years,639,Other musculoskeletal disorders,1,Number,2019,0.3388644016371525,0.7321514755014416,0.25141096723646594
1,Deaths,90,Norway,2,Female,13,40-44 years,639,Other musculoskeletal disorders,1,Number,2019,0.8436356033586744,1.362459044573995,0.5234393103252504
1,Deaths,90,Norway,3,Both,13,40-44 years,639,Other musculoskeletal disorders,1,Number,2019,1.1825000049958254,1.8569735380309635,0.914394700620452
1,Deaths,90,Norway,1,Male,13,40-44 years,639,Other musculoskeletal disorders,2,Percent,2019,0.001739738667470922,0.003734315071984273,0.0012936271643361268
1,Deaths,90,Norway,2,Female,13,40-44 years,639,Other musculoskeletal disorders,2,Percent,2019,0.006918816404034303,0.011013298325396334,0.004283859249143931
1,Deaths,90,Norway,3,Both,13,40-44 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003733835486839576,0.005875877103340507,0.0028796141833014573
1,Deaths,90,Norway,1,Male,13,40-44 years,639,Other musculoskeletal disorders,3,Rate,2019,0.18679464087980077,0.40358907951136536,0.13858706052123163
1,Deaths,90,Norway,2,Female,13,40-44 years,639,Other musculoskeletal disorders,3,Rate,2019,0.4951370851039876,0.7996390825828175,0.30721109127147345
1,Deaths,90,Norway,3,Both,13,40-44 years,639,Other musculoskeletal disorders,3,Rate,2019,0.336133853919039,0.5278576484794387,0.2599230557498251
1,Deaths,90,Norway,1,Male,14,45-49 years,639,Other musculoskeletal disorders,1,Number,2019,0.6044868714014996,1.1558437547538774,0.4653046023715975
1,Deaths,90,Norway,2,Female,14,45-49 years,639,Other musculoskeletal disorders,1,Number,2019,1.1087791135212282,1.9726700180309593,0.7502092711057309
1,Deaths,90,Norway,3,Both,14,45-49 years,639,Other musculoskeletal disorders,1,Number,2019,1.7132659849227294,2.8378259772980456,1.3974663204284632
1,Deaths,90,Norway,1,Male,14,45-49 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0018355544685371614,0.0034900881881410584,0.0014196379554831517
1,Deaths,90,Norway,2,Female,14,45-49 years,639,Other musculoskeletal disorders,2,Percent,2019,0.005008633179809349,0.00899578288294198,0.003411957033888205
1,Deaths,90,Norway,3,Both,14,45-49 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0031112286291336156,0.005146177929265511,0.0025310694781525427
1,Deaths,90,Norway,1,Male,14,45-49 years,639,Other musculoskeletal disorders,3,Rate,2019,0.3099990070226084,0.5927513618554594,0.23862216289961075
1,Deaths,90,Norway,2,Female,14,45-49 years,639,Other musculoskeletal disorders,3,Rate,2019,0.6012401964460056,1.0696887186100212,0.4068041722961152
1,Deaths,90,Norway,3,Both,14,45-49 years,639,Other musculoskeletal disorders,3,Rate,2019,0.4515585261760396,0.7479542155916804,0.3683244969471522
1,Deaths,90,Norway,1,Male,15,50-54 years,639,Other musculoskeletal disorders,1,Number,2019,0.8978436126382957,1.7146268165326575,0.6958059289133325
1,Deaths,90,Norway,2,Female,15,50-54 years,639,Other musculoskeletal disorders,1,Number,2019,1.6868596054523763,2.915592668166313,1.0907484860617924
1,Deaths,90,Norway,3,Both,15,50-54 years,639,Other musculoskeletal disorders,1,Number,2019,2.5847032180906733,4.275999904343493,2.099989214753572
1,Deaths,90,Norway,1,Male,15,50-54 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0017440941525958531,0.003294023408100489,0.0013663188790635653
1,Deaths,90,Norway,2,Female,15,50-54 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0049350836947213775,0.00856323152715834,0.003189205161079839
1,Deaths,90,Norway,3,Both,15,50-54 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003017623239813612,0.00494675545846753,0.0024800175450934796
1,Deaths,90,Norway,1,Male,15,50-54 years,639,Other musculoskeletal disorders,3,Rate,2019,0.4761761346505606,0.909361450448538,0.3690243746606356
1,Deaths,90,Norway,2,Female,15,50-54 years,639,Other musculoskeletal disorders,3,Rate,2019,0.9472462541510751,1.6372341981656715,0.6125035031388452
1,Deaths,90,Norway,3,Both,15,50-54 years,639,Other musculoskeletal disorders,3,Rate,2019,0.7049833969523123,1.166288228696004,0.5727766034484251
1,Deaths,90,Norway,1,Male,16,55-59 years,639,Other musculoskeletal disorders,1,Number,2019,1.261639410059168,2.3284338392421553,0.9833151807342719
1,Deaths,90,Norway,2,Female,16,55-59 years,639,Other musculoskeletal disorders,1,Number,2019,2.0426906554198276,3.6612733025116415,1.4188004274218557
1,Deaths,90,Norway,3,Both,16,55-59 years,639,Other musculoskeletal disorders,1,Number,2019,3.304330065478992,5.584807986612175,2.6911543911582836
1,Deaths,90,Norway,1,Male,16,55-59 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0017519475530502042,0.0031737157705815267,0.0013725439938364456
1,Deaths,90,Norway,2,Female,16,55-59 years,639,Other musculoskeletal disorders,2,Percent,2019,0.004347610831809688,0.007771684202900309,0.0030118745778420766
1,Deaths,90,Norway,3,Both,16,55-59 years,639,Other musculoskeletal disorders,2,Percent,2019,0.002776900718231366,0.004698477854178632,0.0022801711231109265
1,Deaths,90,Norway,1,Male,16,55-59 years,639,Other musculoskeletal disorders,3,Rate,2019,0.75703660835276,1.3971580487890827,0.5900303869946036
1,Deaths,90,Norway,2,Female,16,55-59 years,639,Other musculoskeletal disorders,3,Rate,2019,1.2794266643265237,2.2932158994272553,0.8886568768428178
1,Deaths,90,Norway,3,Both,16,55-59 years,639,Other musculoskeletal disorders,3,Rate,2019,1.0126298839163885,1.7114947208999858,0.8247188703059105
1,Deaths,90,Norway,1,Male,17,60-64 years,639,Other musculoskeletal disorders,1,Number,2019,2.20394752622049,3.866852345794406,1.7574176946629303
1,Deaths,90,Norway,2,Female,17,60-64 years,639,Other musculoskeletal disorders,1,Number,2019,3.3009640584953046,6.217245912744484,2.24984753342979
1,Deaths,90,Norway,3,Both,17,60-64 years,639,Other musculoskeletal disorders,1,Number,2019,5.504911584715792,8.951797651344592,4.537621282510858
1,Deaths,90,Norway,1,Male,17,60-64 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0018807486654066003,0.003275022535775146,0.0015099186605122845
1,Deaths,90,Norway,2,Female,17,60-64 years,639,Other musculoskeletal disorders,2,Percent,2019,0.004287708135265065,0.008159478294965921,0.0029312718379974037
1,Deaths,90,Norway,3,Both,17,60-64 years,639,Other musculoskeletal disorders,2,Percent,2019,0.002835145036158904,0.004610399500226756,0.002338449794349411
1,Deaths,90,Norway,1,Male,17,60-64 years,639,Other musculoskeletal disorders,3,Rate,2019,1.440845103193187,2.5279799999428714,1.148923306700733
1,Deaths,90,Norway,2,Female,17,60-64 years,639,Other musculoskeletal disorders,3,Rate,2019,2.1853646838501737,4.116055009310539,1.4894852705079478
1,Deaths,90,Norway,3,Both,17,60-64 years,639,Other musculoskeletal disorders,3,Rate,2019,1.8107618436977384,2.944565661065867,1.4925855489367783
1,Deaths,90,Norway,1,Male,18,65-69 years,639,Other musculoskeletal disorders,1,Number,2019,3.307967935380073,5.042427154982971,2.499577216505249
1,Deaths,90,Norway,2,Female,18,65-69 years,639,Other musculoskeletal disorders,1,Number,2019,5.158294916327074,9.318639548471625,3.4393884680328273
1,Deaths,90,Norway,3,Both,18,65-69 years,639,Other musculoskeletal disorders,1,Number,2019,8.466262851707148,13.130955100804632,6.762830185747288
1,Deaths,90,Norway,1,Male,18,65-69 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0020012726806231435,0.0029971675548860163,0.0015313748763952253
1,Deaths,90,Norway,2,Female,18,65-69 years,639,Other musculoskeletal disorders,2,Percent,2019,0.004638466170834486,0.008358900667125338,0.003117117822902313
1,Deaths,90,Norway,3,Both,18,65-69 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0030619866005218944,0.004682117318332453,0.0024507264212777742
1,Deaths,90,Norway,1,Male,18,65-69 years,639,Other musculoskeletal disorders,3,Rate,2019,2.4244798411122974,3.695701780171216,1.8319931423471516
1,Deaths,90,Norway,2,Female,18,65-69 years,639,Other musculoskeletal disorders,3,Rate,2019,3.7673563805646135,6.805860605215993,2.5119544928055526
1,Deaths,90,Norway,3,Both,18,65-69 years,639,Other musculoskeletal disorders,3,Rate,2019,3.0970983204891795,4.803519534114217,2.4739546098321337
1,Deaths,90,Norway,1,Male,19,70-74 years,639,Other musculoskeletal disorders,1,Number,2019,5.42571628608099,7.659259518630526,3.9992122975328064
1,Deaths,90,Norway,2,Female,19,70-74 years,639,Other musculoskeletal disorders,1,Number,2019,8.269395655467328,14.13607599279044,5.364381956160575
1,Deaths,90,Norway,3,Both,19,70-74 years,639,Other musculoskeletal disorders,1,Number,2019,13.695111941548332,20.108288976779555,10.527365079409313
1,Deaths,90,Norway,1,Male,19,70-74 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0020471791086308566,0.002876083835369252,0.0014963812905841028
1,Deaths,90,Norway,2,Female,19,70-74 years,639,Other musculoskeletal disorders,2,Percent,2019,0.004642550052353692,0.007900817202666891,0.0029941917433477035
1,Deaths,90,Norway,3,Both,19,70-74 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0030905955413912355,0.004546494723570833,0.0023977582350481084
1,Deaths,90,Norway,1,Male,19,70-74 years,639,Other musculoskeletal disorders,3,Rate,2019,4.328182794904206,6.109916833522408,3.190237186517798
1,Deaths,90,Norway,2,Female,19,70-74 years,639,Other musculoskeletal disorders,3,Rate,2019,6.339340557779448,10.836753204534459,4.112349380649776
1,Deaths,90,Norway,3,Both,19,70-74 years,639,Other musculoskeletal disorders,3,Rate,2019,5.353762280221598,7.860833814514051,4.115410689070403
1,Deaths,90,Norway,1,Male,20,75-79 years,639,Other musculoskeletal disorders,1,Number,2019,4.903824328517999,7.465909877895267,3.731394254842263
1,Deaths,90,Norway,2,Female,20,75-79 years,639,Other musculoskeletal disorders,1,Number,2019,9.947544016353211,15.955861462575921,6.013585922457542
1,Deaths,90,Norway,3,Both,20,75-79 years,639,Other musculoskeletal disorders,1,Number,2019,14.851368344871217,22.460759937684724,10.90896234918452
1,Deaths,90,Norway,1,Male,20,75-79 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0018161524739793073,0.002767058971800202,0.001392697336931831
1,Deaths,90,Norway,2,Female,20,75-79 years,639,Other musculoskeletal disorders,2,Percent,2019,0.004576453886199524,0.007338174329810252,0.002724454939383799
1,Deaths,90,Norway,3,Both,20,75-79 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0030474002368148685,0.0045651057318154935,0.002233169178387381
1,Deaths,90,Norway,1,Male,20,75-79 years,639,Other musculoskeletal disorders,3,Rate,2019,6.400261220050561,9.744185407703299,4.870055765885038
1,Deaths,90,Norway,2,Female,20,75-79 years,639,Other musculoskeletal disorders,3,Rate,2019,11.42433094714722,18.324627827294186,6.906347500882592
1,Deaths,90,Norway,3,Both,20,75-79 years,639,Other musculoskeletal disorders,3,Rate,2019,9.072726761705558,13.721317325298847,6.664304079567493
1,Deaths,90,Norway,1,Male,30,80-84 years,639,Other musculoskeletal disorders,1,Number,2019,5.916661892190516,8.336567603884111,4.106336130527574
1,Deaths,90,Norway,2,Female,30,80-84 years,639,Other musculoskeletal disorders,1,Number,2019,11.000082321328012,17.464389271556175,6.197050516138084
1,Deaths,90,Norway,3,Both,30,80-84 years,639,Other musculoskeletal disorders,1,Number,2019,16.916744213518534,23.851592978738267,11.598675902735295
1,Deaths,90,Norway,1,Male,30,80-84 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0018562838452257607,0.002611722916350192,0.0012829263025742066
1,Deaths,90,Norway,2,Female,30,80-84 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0038517694971421062,0.006125961431336592,0.0021956171685229824
1,Deaths,90,Norway,3,Both,30,80-84 years,639,Other musculoskeletal disorders,2,Percent,2019,0.002799301881021347,0.003928599568000011,0.0019219454952308567
1,Deaths,90,Norway,1,Male,30,80-84 years,639,Other musculoskeletal disorders,3,Rate,2019,12.606691795623368,17.76280955892781,8.749412244617574
1,Deaths,90,Norway,2,Female,30,80-84 years,639,Other musculoskeletal disorders,3,Rate,2019,17.728004822174906,28.14604183663139,9.987319933083386
1,Deaths,90,Norway,3,Both,30,80-84 years,639,Other musculoskeletal disorders,3,Rate,2019,15.522527512409464,21.88583119507078,10.642755103186746
1,Deaths,90,Norway,1,Male,31,85-89 years,639,Other musculoskeletal disorders,1,Number,2019,6.132502619567916,9.748701538809295,4.658917543585901
1,Deaths,90,Norway,2,Female,31,85-89 years,639,Other musculoskeletal disorders,1,Number,2019,17.19419302980604,23.634074954474674,8.8604699780282
1,Deaths,90,Norway,3,Both,31,85-89 years,639,Other musculoskeletal disorders,1,Number,2019,23.326695649373907,31.486014756872365,15.04949237147192
1,Deaths,90,Norway,1,Male,31,85-89 years,639,Other musculoskeletal disorders,2,Percent,2019,0.0018985639277327982,0.00300597587163252,0.00143831638224879
1,Deaths,90,Norway,2,Female,31,85-89 years,639,Other musculoskeletal disorders,2,Percent,2019,0.00435977190052956,0.005955765372487032,0.0022450656899061926
1,Deaths,90,Norway,3,Both,31,85-89 years,639,Other musculoskeletal disorders,2,Percent,2019,0.003251611594769988,0.0043771193765877025,0.0021028915327132402
